"date";"Region";"newcases";"positive"
2021-07-27;"Žilinský kraj";11;-147222
2021-07-26;"Žilinský kraj";2;-147233
2021-07-25;"Žilinský kraj";4;-147235
2021-07-24;"Žilinský kraj";4;-147239
2021-07-23;"Žilinský kraj";4;-147243
2021-07-22;"Žilinský kraj";2;-147247
2021-07-21;"Žilinský kraj";2;-147249
2021-07-20;"Žilinský kraj";4;-147251
2021-07-19;"Žilinský kraj";5;-147255
2021-07-18;"Žilinský kraj";1;-147260
2021-07-17;"Žilinský kraj";0;-147261
2021-07-16;"Žilinský kraj";2;-147261
2021-07-15;"Žilinský kraj";2;-147263
2021-07-14;"Žilinský kraj";6;-147265
2021-07-13;"Žilinský kraj";4;-147271
2021-07-12;"Žilinský kraj";4;-147275
2021-07-11;"Žilinský kraj";2;-147279
2021-07-10;"Žilinský kraj";5;-147281
2021-07-09;"Žilinský kraj";2;-147286
2021-07-08;"Žilinský kraj";9;-147288
2021-07-07;"Žilinský kraj";4;-147297
2021-07-06;"Žilinský kraj";4;-147301
2021-07-05;"Žilinský kraj";3;-147305
2021-07-04;"Žilinský kraj";0;-147308
2021-07-03;"Žilinský kraj";3;-147308
2021-07-02;"Žilinský kraj";2;-147311
2021-07-01;"Žilinský kraj";1;-147313
2021-06-30;"Žilinský kraj";7;-147314
2021-06-29;"Žilinský kraj";10;-147321
2021-06-28;"Žilinský kraj";6;-147331
2021-06-27;"Žilinský kraj";4;-147337
2021-06-26;"Žilinský kraj";4;-147341
2021-06-25;"Žilinský kraj";13;-147345
2021-06-24;"Žilinský kraj";9;-147358
2021-06-23;"Žilinský kraj";17;-147367
2021-06-22;"Žilinský kraj";14;-147384
2021-06-21;"Žilinský kraj";14;-147398
2021-06-20;"Žilinský kraj";9;-147412
2021-06-19;"Žilinský kraj";11;-147421
2021-06-18;"Žilinský kraj";23;-147432
2021-06-17;"Žilinský kraj";22;-147455
2021-06-16;"Žilinský kraj";28;-147477
2021-06-15;"Žilinský kraj";26;-147505
2021-06-14;"Žilinský kraj";31;-147531
2021-06-13;"Žilinský kraj";11;-147562
2021-06-12;"Žilinský kraj";20;-147573
2021-06-11;"Žilinský kraj";25;-147593
2021-06-10;"Žilinský kraj";28;-147618
2021-06-09;"Žilinský kraj";37;-147646
2021-06-08;"Žilinský kraj";34;-147683
2021-06-07;"Žilinský kraj";46;-147717
2021-06-06;"Žilinský kraj";37;-147763
2021-06-05;"Žilinský kraj";18;-147800
2021-06-04;"Žilinský kraj";53;-147818
2021-06-03;"Žilinský kraj";45;-147871
2021-06-02;"Žilinský kraj";45;-147916
2021-06-01;"Žilinský kraj";84;-147961
2021-05-31;"Žilinský kraj";90;-148045
2021-05-30;"Žilinský kraj";56;-148135
2021-05-29;"Žilinský kraj";36;-148191
2021-05-28;"Žilinský kraj";58;-148227
2021-05-27;"Žilinský kraj";56;-148285
2021-05-26;"Žilinský kraj";45;-148341
2021-05-25;"Žilinský kraj";59;-148386
2021-05-24;"Žilinský kraj";93;-148445
2021-05-23;"Žilinský kraj";60;-148538
2021-05-22;"Žilinský kraj";49;-148598
2021-05-21;"Žilinský kraj";78;-148647
2021-05-20;"Žilinský kraj";60;-148725
2021-05-19;"Žilinský kraj";87;-148785
2021-05-18;"Žilinský kraj";96;-148872
2021-05-17;"Žilinský kraj";135;-148968
2021-05-16;"Žilinský kraj";55;-149103
2021-05-15;"Žilinský kraj";65;-149158
2021-05-14;"Žilinský kraj";116;-149223
2021-05-13;"Žilinský kraj";115;-149339
2021-05-12;"Žilinský kraj";108;-149454
2021-05-11;"Žilinský kraj";121;-149562
2021-05-10;"Žilinský kraj";141;-149683
2021-05-09;"Žilinský kraj";135;-149824
2021-05-08;"Žilinský kraj";63;-149959
2021-05-07;"Žilinský kraj";152;-150022
2021-05-06;"Žilinský kraj";139;-150174
2021-05-05;"Žilinský kraj";144;-150313
2021-05-04;"Žilinský kraj";161;-150457
2021-05-03;"Žilinský kraj";208;-150618
2021-05-02;"Žilinský kraj";72;-150826
2021-05-01;"Žilinský kraj";170;-150898
2021-04-30;"Žilinský kraj";201;-151068
2021-04-29;"Žilinský kraj";178;-151269
2021-04-28;"Žilinský kraj";167;-151447
2021-04-27;"Žilinský kraj";207;-151614
2021-04-26;"Žilinský kraj";250;-151821
2021-04-25;"Žilinský kraj";120;-152071
2021-04-24;"Žilinský kraj";250;-152191
2021-04-23;"Žilinský kraj";297;-152441
2021-04-22;"Žilinský kraj";242;-152738
2021-04-21;"Žilinský kraj";263;-152980
2021-04-20;"Žilinský kraj";264;-153243
2021-04-19;"Žilinský kraj";374;-153507
2021-04-18;"Žilinský kraj";109;-153881
2021-04-17;"Žilinský kraj";264;-153990
2021-04-16;"Žilinský kraj";393;-154254
2021-04-15;"Žilinský kraj";238;-154647
2021-04-14;"Žilinský kraj";280;-154885
2021-04-13;"Žilinský kraj";306;-155165
2021-04-12;"Žilinský kraj";455;-155471
2021-04-11;"Žilinský kraj";126;-155926
2021-04-10;"Žilinský kraj";348;-156052
2021-04-09;"Žilinský kraj";401;-156400
2021-04-08;"Žilinský kraj";320;-156801
2021-04-07;"Žilinský kraj";483;-157121
2021-04-06;"Žilinský kraj";609;-157604
2021-04-05;"Žilinský kraj";157;-158213
2021-04-04;"Žilinský kraj";86;-158370
2021-04-03;"Žilinský kraj";583;-158456
2021-04-02;"Žilinský kraj";156;-159039
2021-04-01;"Žilinský kraj";574;-159195
2021-03-31;"Žilinský kraj";417;-159769
2021-03-30;"Žilinský kraj";649;-160186
2021-03-29;"Žilinský kraj";565;-160835
2021-03-28;"Žilinský kraj";260;-161400
2021-03-27;"Žilinský kraj";504;-161660
2021-03-26;"Žilinský kraj";642;-162164
2021-03-25;"Žilinský kraj";495;-162806
2021-03-24;"Žilinský kraj";540;-163301
2021-03-23;"Žilinský kraj";696;-163841
2021-03-22;"Žilinský kraj";607;-164537
2021-03-21;"Žilinský kraj";259;-165144
2021-03-20;"Žilinský kraj";662;-165403
2021-03-19;"Žilinský kraj";771;-166065
2021-03-18;"Žilinský kraj";623;-166836
2021-03-17;"Žilinský kraj";664;-167459
2021-03-16;"Žilinský kraj";831;-168123
2021-03-15;"Žilinský kraj";760;-168954
2021-03-14;"Žilinský kraj";354;-169714
2021-03-13;"Žilinský kraj";694;-170068
2021-03-12;"Žilinský kraj";931;-170762
2021-03-11;"Žilinský kraj";701;-171693
2021-03-10;"Žilinský kraj";746;-172394
2021-03-09;"Žilinský kraj";853;-173140
2021-03-08;"Žilinský kraj";845;-173993
2021-03-07;"Žilinský kraj";338;-174838
2021-03-06;"Žilinský kraj";762;-175176
2021-03-05;"Žilinský kraj";853;-175938
2021-03-04;"Žilinský kraj";844;-176791
2021-03-03;"Žilinský kraj";842;-177635
2021-03-02;"Žilinský kraj";929;-178477
2021-03-01;"Žilinský kraj";816;-179406
2021-02-28;"Žilinský kraj";388;-180222
2021-02-27;"Žilinský kraj";798;-180610
2021-02-26;"Žilinský kraj";967;-181408
2021-02-25;"Žilinský kraj";740;-182375
2021-02-24;"Žilinský kraj";734;-183115
2021-02-23;"Žilinský kraj";855;-183849
2021-02-22;"Žilinský kraj";783;-184704
2021-02-21;"Žilinský kraj";358;-185487
2021-02-20;"Žilinský kraj";823;-185845
2021-02-19;"Žilinský kraj";754;-186668
2021-02-18;"Žilinský kraj";600;-187422
2021-02-17;"Žilinský kraj";624;-188022
2021-02-16;"Žilinský kraj";646;-188646
2021-02-15;"Žilinský kraj";541;-189292
2021-02-14;"Žilinský kraj";261;-189833
2021-02-13;"Žilinský kraj";544;-190094
2021-02-12;"Žilinský kraj";578;-190638
2021-02-11;"Žilinský kraj";528;-191216
2021-02-10;"Žilinský kraj";526;-191744
2021-02-09;"Žilinský kraj";651;-192270
2021-02-08;"Žilinský kraj";550;-192921
2021-02-07;"Žilinský kraj";276;-193471
2021-02-06;"Žilinský kraj";438;-193747
2021-02-05;"Žilinský kraj";571;-194185
2021-02-04;"Žilinský kraj";496;-194756
2021-02-03;"Žilinský kraj";449;-195252
2021-02-02;"Žilinský kraj";488;-195701
2021-02-01;"Žilinský kraj";590;-196189
2021-01-31;"Žilinský kraj";38;-196779
2021-01-30;"Žilinský kraj";272;-196817
2021-01-29;"Žilinský kraj";513;-197089
2021-01-28;"Žilinský kraj";412;-197602
2021-01-27;"Žilinský kraj";375;-198014
2021-01-26;"Žilinský kraj";593;-198389
2021-01-25;"Žilinský kraj";309;-198982
2021-01-24;"Žilinský kraj";290;-199291
2021-01-23;"Žilinský kraj";535;-199581
2021-01-22;"Žilinský kraj";400;-200116
2021-01-21;"Žilinský kraj";297;-200516
2021-01-20;"Žilinský kraj";395;-200813
2021-01-19;"Žilinský kraj";530;-201208
2021-01-18;"Žilinský kraj";562;-201738
2021-01-17;"Žilinský kraj";103;-202300
2021-01-16;"Žilinský kraj";45;-202403
2021-01-15;"Žilinský kraj";457;-202448
2021-01-14;"Žilinský kraj";405;-202905
2021-01-13;"Žilinský kraj";804;-203310
2021-01-12;"Žilinský kraj";761;-204114
2021-01-11;"Žilinský kraj";816;-204875
2021-01-10;"Žilinský kraj";44;-205691
2021-01-09;"Žilinský kraj";252;-205735
2021-01-08;"Žilinský kraj";875;-205987
2021-01-07;"Žilinský kraj";2310;-206862
2021-01-06;"Žilinský kraj";212;-209172
2021-01-05;"Žilinský kraj";1513;-209384
2021-01-04;"Žilinský kraj";1372;-210897
2021-01-03;"Žilinský kraj";120;-212269
2021-01-02;"Žilinský kraj";189;-212389
2021-01-01;"Žilinský kraj";131;-212578
2020-12-31;"Žilinský kraj";1179;-212709
2020-12-30;"Žilinský kraj";1861;-213888
2020-12-29;"Žilinský kraj";1235;-215749
2020-12-28;"Žilinský kraj";1382;-216984
2020-12-27;"Žilinský kraj";134;-218366
2020-12-26;"Žilinský kraj";183;-218500
2020-12-25;"Žilinský kraj";75;-218683
2020-12-24;"Žilinský kraj";698;-218758
2020-12-23;"Žilinský kraj";1203;-219456
2020-12-22;"Žilinský kraj";1507;-220659
2020-12-21;"Žilinský kraj";1522;-222166
2020-12-20;"Žilinský kraj";116;-223688
2020-12-19;"Žilinský kraj";335;-223804
2020-12-18;"Žilinský kraj";703;-224139
2020-12-17;"Žilinský kraj";762;-224842
2020-12-16;"Žilinský kraj";600;-225604
2020-12-15;"Žilinský kraj";868;-226204
2020-12-14;"Žilinský kraj";630;-227072
2020-12-13;"Žilinský kraj";92;-227702
2020-12-12;"Žilinský kraj";141;-227794
2020-12-11;"Žilinský kraj";682;-227935
2020-12-10;"Žilinský kraj";1004;-228617
2020-12-09;"Žilinský kraj";524;-229621
2020-12-08;"Žilinský kraj";432;-230145
2020-12-07;"Žilinský kraj";510;-230577
2020-12-06;"Žilinský kraj";21;-231087
2020-12-05;"Žilinský kraj";139;-231108
2020-12-04;"Žilinský kraj";335;-231247
2020-12-03;"Žilinský kraj";352;-231582
2020-12-02;"Žilinský kraj";275;-231934
2020-12-01;"Žilinský kraj";493;-232209
2020-11-30;"Žilinský kraj";508;-232702
2020-11-29;"Žilinský kraj";25;-233210
2020-11-28;"Žilinský kraj";114;-233235
2020-11-27;"Žilinský kraj";264;-233349
2020-11-26;"Žilinský kraj";244;-233613
2020-11-25;"Žilinský kraj";274;-233857
2020-11-24;"Žilinský kraj";280;-234131
2020-11-23;"Žilinský kraj";214;-234411
2020-11-22;"Žilinský kraj";13;-234625
2020-11-21;"Žilinský kraj";81;-234638
2020-11-20;"Žilinský kraj";296;-234719
2020-11-19;"Žilinský kraj";313;-235015
2020-11-18;"Žilinský kraj";361;-235328
2020-11-17;"Žilinský kraj";138;-235689
2020-11-16;"Žilinský kraj";242;-235827
2020-11-15;"Žilinský kraj";63;-236069
2020-11-14;"Žilinský kraj";200;-236132
2020-11-13;"Žilinský kraj";190;-236332
2020-11-12;"Žilinský kraj";336;-236522
2020-11-11;"Žilinský kraj";499;-236858
2020-11-10;"Žilinský kraj";383;-237357
2020-11-09;"Žilinský kraj";173;-237740
2020-11-08;"Žilinský kraj";96;-237913
2020-11-07;"Žilinský kraj";400;-238009
2020-11-06;"Žilinský kraj";541;-238409
2020-11-05;"Žilinský kraj";477;-238950
2020-11-04;"Žilinský kraj";433;-239427
2020-11-03;"Žilinský kraj";704;-239860
2020-11-02;"Žilinský kraj";511;-240564
2020-11-01;"Žilinský kraj";479;-241075
2020-10-31;"Žilinský kraj";864;-241554
2020-10-30;"Žilinský kraj";590;-242418
2020-10-29;"Žilinský kraj";757;-243008
2020-10-28;"Žilinský kraj";646;-243765
2020-10-27;"Žilinský kraj";379;-244411
2020-10-26;"Žilinský kraj";176;-244790
2020-10-25;"Žilinský kraj";436;-244966
2020-10-24;"Žilinský kraj";803;-245402
2020-10-23;"Žilinský kraj";672;-246205
2020-10-22;"Žilinský kraj";528;-246877
2020-10-21;"Žilinský kraj";492;-247405
2020-10-20;"Žilinský kraj";532;-247897
2020-10-19;"Žilinský kraj";82;-248429
2020-10-18;"Žilinský kraj";159;-248511
2020-10-17;"Žilinský kraj";509;-248670
2020-10-16;"Žilinský kraj";612;-249179
2020-10-15;"Žilinský kraj";682;-249791
2020-10-14;"Žilinský kraj";529;-250473
2020-10-13;"Žilinský kraj";407;-251002
2020-10-12;"Žilinský kraj";62;-251409
2020-10-11;"Žilinský kraj";50;-251471
2020-10-10;"Žilinský kraj";213;-251521
2020-10-09;"Žilinský kraj";543;-251734
2020-10-08;"Žilinský kraj";238;-252277
2020-10-07;"Žilinský kraj";168;-252515
2020-10-06;"Žilinský kraj";233;-252683
2020-10-05;"Žilinský kraj";33;-252916
2020-10-04;"Žilinský kraj";35;-252949
2020-10-03;"Žilinský kraj";155;-252984
2020-10-02;"Žilinský kraj";105;-253139
2020-10-01;"Žilinský kraj";147;-253244
2020-09-30;"Žilinský kraj";163;-253391
2020-09-29;"Žilinský kraj";105;-253554
2020-09-28;"Žilinský kraj";34;-253659
2020-09-27;"Žilinský kraj";108;-253693
2020-09-26;"Žilinský kraj";96;-253801
2020-09-25;"Žilinský kraj";69;-253897
2020-09-24;"Žilinský kraj";100;-253966
2020-09-23;"Žilinský kraj";65;-254066
2020-09-22;"Žilinský kraj";65;-254131
2020-09-21;"Žilinský kraj";47;-254196
2020-09-20;"Žilinský kraj";4;-254243
2020-09-19;"Žilinský kraj";6;-254247
2020-09-18;"Žilinský kraj";82;-254253
2020-09-17;"Žilinský kraj";30;-254335
2020-09-16;"Žilinský kraj";34;-254365
2020-09-15;"Žilinský kraj";12;-254399
2020-09-14;"Žilinský kraj";39;-254411
2020-09-13;"Žilinský kraj";6;-254450
2020-09-12;"Žilinský kraj";4;-254456
2020-09-11;"Žilinský kraj";31;-254460
2020-09-10;"Žilinský kraj";31;-254491
2020-09-09;"Žilinský kraj";23;-254522
2020-09-08;"Žilinský kraj";25;-254545
2020-09-07;"Žilinský kraj";11;-254570
2020-09-06;"Žilinský kraj";0;-254581
2020-09-05;"Žilinský kraj";2;-254581
2020-09-04;"Žilinský kraj";33;-254583
2020-09-03;"Žilinský kraj";18;-254616
2020-09-02;"Žilinský kraj";16;-254634
2020-09-01;"Žilinský kraj";4;-254650
2020-08-31;"Žilinský kraj";5;-254654
2020-08-30;"Žilinský kraj";3;-254659
2020-08-29;"Žilinský kraj";5;-254662
2020-08-28;"Žilinský kraj";13;-254667
2020-08-27;"Žilinský kraj";18;-254680
2020-08-26;"Žilinský kraj";8;-254698
2020-08-25;"Žilinský kraj";2;-254706
2020-08-24;"Žilinský kraj";5;-254708
2020-08-23;"Žilinský kraj";0;-254713
2020-08-22;"Žilinský kraj";0;-254713
2020-08-21;"Žilinský kraj";10;-254713
2020-08-20;"Žilinský kraj";13;-254723
2020-08-19;"Žilinský kraj";7;-254736
2020-08-18;"Žilinský kraj";9;-254743
2020-08-17;"Žilinský kraj";1;-254752
2020-08-16;"Žilinský kraj";0;-254753
2020-08-15;"Žilinský kraj";0;-254753
2020-08-14;"Žilinský kraj";4;-254753
2020-08-13;"Žilinský kraj";2;-254757
2020-08-12;"Žilinský kraj";0;-254759
2020-08-11;"Žilinský kraj";4;-254759
2020-08-10;"Žilinský kraj";1;-254763
2020-08-09;"Žilinský kraj";0;-254764
2020-08-08;"Žilinský kraj";3;-254764
2020-08-07;"Žilinský kraj";8;-254767
2020-08-06;"Žilinský kraj";1;-254775
2020-08-05;"Žilinský kraj";1;-254776
2020-08-04;"Žilinský kraj";2;-254777
2020-08-03;"Žilinský kraj";0;-254779
2020-08-02;"Žilinský kraj";1;-254779
2020-08-01;"Žilinský kraj";0;-254780
2020-07-31;"Žilinský kraj";4;-254780
2020-07-30;"Žilinský kraj";2;-254784
2020-07-29;"Žilinský kraj";2;-254786
2020-07-28;"Žilinský kraj";4;-254788
2020-07-27;"Žilinský kraj";6;-254792
2020-07-26;"Žilinský kraj";0;-254798
2020-07-25;"Žilinský kraj";0;-254798
2020-07-24;"Žilinský kraj";2;-254798
2020-07-23;"Žilinský kraj";0;-254800
2020-07-22;"Žilinský kraj";1;-254800
2020-07-21;"Žilinský kraj";2;-254801
2020-07-20;"Žilinský kraj";3;-254803
2020-07-19;"Žilinský kraj";0;-254806
2020-07-18;"Žilinský kraj";0;-254806
2020-07-17;"Žilinský kraj";2;-254806
2020-07-16;"Žilinský kraj";2;-254808
2020-07-15;"Žilinský kraj";2;-254810
2020-07-14;"Žilinský kraj";1;-254812
2020-07-13;"Žilinský kraj";0;-254813
2020-07-12;"Žilinský kraj";0;-254813
2020-07-11;"Žilinský kraj";2;-254813
2020-07-10;"Žilinský kraj";3;-254815
2020-07-09;"Žilinský kraj";2;-254818
2020-07-08;"Žilinský kraj";10;-254820
2020-07-07;"Žilinský kraj";7;-254830
2020-07-06;"Žilinský kraj";0;-254837
2020-07-05;"Žilinský kraj";0;-254837
2020-07-04;"Žilinský kraj";10;-254837
2020-07-03;"Žilinský kraj";18;-254847
2020-07-02;"Žilinský kraj";7;-254865
2020-07-01;"Žilinský kraj";0;-254872
2020-06-30;"Žilinský kraj";4;-254872
2020-06-29;"Žilinský kraj";0;-254876
2020-06-28;"Žilinský kraj";1;-254876
2020-06-27;"Žilinský kraj";3;-254877
2020-06-26;"Žilinský kraj";5;-254880
2020-06-25;"Žilinský kraj";7;-254885
2020-06-24;"Žilinský kraj";11;-254892
2020-06-23;"Žilinský kraj";9;-254903
2020-06-22;"Žilinský kraj";0;-254912
2020-06-21;"Žilinský kraj";1;-254912
2020-06-20;"Žilinský kraj";1;-254913
2020-06-19;"Žilinský kraj";4;-254914
2020-06-18;"Žilinský kraj";1;-254918
2020-06-17;"Žilinský kraj";0;-254919
2020-06-16;"Žilinský kraj";1;-254919
2020-06-14;"Žilinský kraj";0;-254920
2020-06-13;"Žilinský kraj";0;-254920
2020-06-12;"Žilinský kraj";0;-254920
2020-06-11;"Žilinský kraj";0;-254920
2020-06-10;"Žilinský kraj";0;-254920
2020-06-09;"Žilinský kraj";1;-254920
2020-06-08;"Žilinský kraj";0;-254921
2020-06-07;"Žilinský kraj";0;-254921
2020-06-05;"Žilinský kraj";0;-254921
2020-06-03;"Žilinský kraj";0;-254921
2020-06-02;"Žilinský kraj";0;-254921
2020-05-31;"Žilinský kraj";0;-254921
2020-05-29;"Žilinský kraj";0;-254921
2020-05-27;"Žilinský kraj";1;-254921
2020-05-26;"Žilinský kraj";1;-254922
2020-05-25;"Žilinský kraj";0;-254923
2020-05-24;"Žilinský kraj";0;-254923
2020-05-23;"Žilinský kraj";0;-254923
2020-05-22;"Žilinský kraj";0;-254923
2020-05-21;"Žilinský kraj";0;-254923
2020-05-20;"Žilinský kraj";0;-254923
2020-05-19;"Žilinský kraj";1;-254923
2020-05-17;"Žilinský kraj";0;-254924
2020-05-16;"Žilinský kraj";0;-254924
2020-05-15;"Žilinský kraj";0;-254924
2020-05-14;"Žilinský kraj";0;-254924
2020-05-13;"Žilinský kraj";0;-254924
2020-05-12;"Žilinský kraj";0;-254924
2020-05-11;"Žilinský kraj";0;-254924
2020-05-09;"Žilinský kraj";0;-254924
2020-05-07;"Žilinský kraj";0;-254924
2020-05-06;"Žilinský kraj";2;-254924
2020-05-05;"Žilinský kraj";3;-254926
2020-05-04;"Žilinský kraj";3;-254929
2020-05-03;"Žilinský kraj";1;-254932
2020-05-02;"Žilinský kraj";0;-254933
2020-05-01;"Žilinský kraj";1;-254933
2020-04-30;"Žilinský kraj";0;-254934
2020-04-29;"Žilinský kraj";0;-254934
2020-04-28;"Žilinský kraj";0;-254934
2020-04-27;"Žilinský kraj";0;-254934
2020-04-26;"Žilinský kraj";0;-254934
2020-04-25;"Žilinský kraj";2;-254934
2020-04-24;"Žilinský kraj";1;-254936
2020-04-23;"Žilinský kraj";2;-254937
2020-04-22;"Žilinský kraj";9;-254939
2020-04-21;"Žilinský kraj";1;-254948
2020-04-20;"Žilinský kraj";4;-254949
2020-04-19;"Žilinský kraj";0;-254953
2020-04-18;"Žilinský kraj";49;-254953
2020-04-17;"Žilinský kraj";3;-255002
2020-04-16;"Žilinský kraj";4;-255005
2020-04-15;"Žilinský kraj";7;-255009
2020-04-14;"Žilinský kraj";1;-255016
2020-04-13;"Žilinský kraj";2;-255017
2020-04-12;"Žilinský kraj";5;-255019
2020-04-11;"Žilinský kraj";2;-255024
2020-04-10;"Žilinský kraj";1;-255026
2020-04-09;"Žilinský kraj";1;-255027
2020-04-08;"Žilinský kraj";3;-255028
2020-04-07;"Žilinský kraj";5;-255031
2020-04-06;"Žilinský kraj";6;-255036
2020-04-05;"Žilinský kraj";8;-255042
2020-04-04;"Žilinský kraj";0;-255050
2020-04-03;"Žilinský kraj";3;-255050
2020-04-02;"Žilinský kraj";5;-255053
2020-04-01;"Žilinský kraj";4;-255058
2020-03-31;"Žilinský kraj";1;-255062
2020-03-30;"Žilinský kraj";3;-255063
2020-03-29;"Žilinský kraj";0;-255066
2020-03-28;"Žilinský kraj";1;-255066
2020-03-27;"Žilinský kraj";9;-255067
2020-03-26;"Žilinský kraj";4;-255076
2020-03-25;"Žilinský kraj";1;-255080
2020-03-24;"Žilinský kraj";2;-255081
2020-03-23;"Žilinský kraj";3;-255083
2020-03-22;"Žilinský kraj";1;-255086
2020-03-21;"Žilinský kraj";2;-255087
2020-03-20;"Žilinský kraj";4;-255089
2020-03-19;"Žilinský kraj";2;-255093
2020-03-18;"Žilinský kraj";1;-255095
2020-03-17;"Žilinský kraj";5;-255096
2020-03-16;"Žilinský kraj";1;-255101
2020-03-15;"Žilinský kraj";2;-255102
2020-03-14;"Žilinský kraj";1;-255104
2020-03-13;"Žilinský kraj";5;-255105
2020-03-12;"Žilinský kraj";1;-255110
2020-03-11;"Žilinský kraj";0;-255111
2020-03-09;"Žilinský kraj";1;-255111
2020-03-08;"Žilinský kraj";0;-255112
2020-03-07;"Žilinský kraj";0;-255112
2020-03-06;"Žilinský kraj";0;-255112
