"Datum";"Region";"PCR_Pos";"Ag_Neg";"Ag_Pos";"Total";"Pocet.potvrdenych";"Potvrdenych";"newcases";"date";"positive"
2020-07-14;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-07-14;136
2020-07-13;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-07-13;136
2020-07-12;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-07-12;136
2020-07-11;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-07-11;136
2020-07-10;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-07-10;136
2020-07-09;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-07-09;136
2020-07-08;"Trnavský kraj";3;0;0;0;NA;88051;3;2020-07-08;136
2020-07-07;"Trnavský kraj";4;0;0;0;NA;88051;4;2020-07-07;133
2020-07-06;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-07-06;129
2020-07-05;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-07-05;129
2020-07-04;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-07-04;129
2020-07-03;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-07-03;129
2020-07-02;"Trnavský kraj";3;0;0;0;NA;88051;3;2020-07-02;129
2020-07-01;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-07-01;126
2020-06-30;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-30;126
2020-06-29;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-29;126
2020-06-28;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-28;126
2020-06-27;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-27;126
2020-06-26;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-26;126
2020-06-25;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-25;126
2020-06-24;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-24;126
2020-06-23;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-23;126
2020-06-22;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-22;126
2020-06-21;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-21;126
2020-06-20;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-20;126
2020-06-19;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-19;126
2020-06-18;"Trnavský kraj";2;0;0;0;NA;88051;2;2020-06-18;126
2020-06-17;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-17;124
2020-06-16;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-16;124
2020-06-14;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-14;124
2020-06-13;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-13;124
2020-06-12;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-12;124
2020-06-11;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-11;124
2020-06-10;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-10;124
2020-06-09;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-09;124
2020-06-08;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-08;124
2020-06-07;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-07;124
2020-06-05;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-05;124
2020-06-03;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-03;124
2020-06-02;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-06-02;124
2020-05-31;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-05-31;124
2020-05-29;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-05-29;124
2020-05-27;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-05-27;124
2020-05-26;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-05-26;124
2020-05-25;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-05-25;124
2020-05-24;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-05-24;123
2020-05-23;"Trnavský kraj";2;0;0;0;NA;88051;2;2020-05-23;123
2020-05-22;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-05-22;121
2020-05-21;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-05-21;121
2020-05-20;"Trnavský kraj";2;0;0;0;NA;88051;2;2020-05-20;121
2020-05-19;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-05-19;119
2020-05-17;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-05-17;119
2020-05-16;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-05-16;119
2020-05-15;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-05-15;119
2020-05-14;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-05-14;118
2020-05-13;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-05-13;118
2020-05-12;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-05-12;118
2020-05-11;"Trnavský kraj";2;0;0;0;NA;88051;2;2020-05-11;118
2020-05-09;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-05-09;116
2020-05-07;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-05-07;116
2020-05-06;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-05-06;116
2020-05-05;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-05-05;116
2020-05-04;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-05-04;116
2020-05-03;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-05-03;116
2020-05-02;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-05-02;116
2020-05-01;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-05-01;116
2020-04-30;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-04-30;116
2020-04-29;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-04-29;116
2020-04-28;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-04-28;116
2020-04-27;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-04-27;115
2020-04-26;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-04-26;115
2020-04-25;"Trnavský kraj";2;0;0;0;NA;88051;2;2020-04-25;115
2020-04-24;"Trnavský kraj";4;0;0;0;NA;88051;4;2020-04-24;113
2020-04-23;"Trnavský kraj";5;0;0;0;NA;88051;5;2020-04-23;109
2020-04-22;"Trnavský kraj";10;0;0;0;NA;88051;10;2020-04-22;104
2020-04-21;"Trnavský kraj";5;0;0;0;NA;88051;5;2020-04-21;94
2020-04-20;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-04-20;89
2020-04-19;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-04-19;89
2020-04-18;"Trnavský kraj";4;0;0;0;NA;88051;4;2020-04-18;88
2020-04-17;"Trnavský kraj";7;0;0;0;NA;88051;7;2020-04-17;84
2020-04-16;"Trnavský kraj";5;0;0;0;NA;88051;5;2020-04-16;77
2020-04-15;"Trnavský kraj";5;0;0;0;NA;88051;5;2020-04-15;72
2020-04-14;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-04-14;67
2020-04-13;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-04-13;66
2020-04-12;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-04-12;66
2020-04-11;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-04-11;66
2020-04-10;"Trnavský kraj";2;0;0;0;NA;88051;2;2020-04-10;66
2020-04-09;"Trnavský kraj";3;0;0;0;NA;88051;3;2020-04-09;64
2020-04-08;"Trnavský kraj";4;0;0;0;NA;88051;4;2020-04-08;61
2020-04-07;"Trnavský kraj";6;0;0;0;NA;88051;6;2020-04-07;57
2020-04-06;"Trnavský kraj";6;0;0;0;NA;88051;6;2020-04-06;51
2020-04-05;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-04-05;45
2020-04-04;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-04-04;44
2020-04-03;"Trnavský kraj";3;0;0;0;NA;88051;3;2020-04-03;43
2020-04-02;"Trnavský kraj";4;0;0;0;NA;88051;4;2020-04-02;40
2020-04-01;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-04-01;36
2020-03-31;"Trnavský kraj";3;0;0;0;NA;88051;3;2020-03-31;36
2020-03-30;"Trnavský kraj";4;0;0;0;NA;88051;4;2020-03-30;33
2020-03-29;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-03-29;29
2020-03-28;"Trnavský kraj";3;0;0;0;NA;88051;3;2020-03-28;28
2020-03-27;"Trnavský kraj";5;0;0;0;NA;88051;5;2020-03-27;25
2020-03-26;"Trnavský kraj";5;0;0;0;NA;88051;5;2020-03-26;20
2020-03-25;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-03-25;15
2020-03-24;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-03-24;14
2020-03-23;"Trnavský kraj";2;0;0;0;NA;88051;2;2020-03-23;14
2020-03-22;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-03-22;12
2020-03-21;"Trnavský kraj";5;0;0;0;NA;88051;5;2020-03-21;11
2020-03-20;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-03-20;6
2020-03-19;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-03-19;6
2020-03-18;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-03-18;6
2020-03-17;"Trnavský kraj";3;0;0;0;NA;88051;3;2020-03-17;6
2020-03-16;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-03-16;3
2020-03-15;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-03-15;2
2020-03-14;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-03-14;2
2020-03-13;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-03-13;2
2020-03-12;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-03-12;1
2020-03-11;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-03-11;0
2020-03-09;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-03-09;0
2020-03-08;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-03-08;0
2020-03-07;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-03-07;0
2020-03-06;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-03-06;0
2021-07-15;"Žilinský kraj";2;3058;0;3058;58002;101868;2;2021-07-15;101868
2021-07-14;"Žilinský kraj";5;2084;2;2086;NA;101868;7;2021-07-14;101866
2021-07-13;"Žilinský kraj";3;3066;2;3068;NA;101868;5;2021-07-13;101859
2021-07-12;"Žilinský kraj";3;2486;2;2488;NA;101868;5;2021-07-12;101854
2021-07-11;"Žilinský kraj";2;1978;0;1978;NA;101868;2;2021-07-11;101849
2021-07-10;"Žilinský kraj";1;2752;4;2756;NA;101868;5;2021-07-10;101847
2021-07-09;"Žilinský kraj";1;4388;2;4390;NA;101868;3;2021-07-09;101842
2021-07-08;"Žilinský kraj";6;3552;6;3558;NA;101868;12;2021-07-08;101839
2021-07-07;"Žilinský kraj";1;3184;6;3190;NA;101868;7;2021-07-07;101827
2021-07-06;"Žilinský kraj";4;3912;0;3912;NA;101868;4;2021-07-06;101820
2021-07-05;"Žilinský kraj";2;1816;2;1818;NA;101868;4;2021-07-05;101816
2021-07-04;"Žilinský kraj";0;1842;0;1842;NA;101868;0;2021-07-04;101812
2021-07-03;"Žilinský kraj";1;3214;2;3216;NA;101868;3;2021-07-03;101812
2021-07-02;"Žilinský kraj";0;6856;6;6862;NA;101868;6;2021-07-02;101809
2021-07-01;"Žilinský kraj";1;2236;0;2236;NA;101868;1;2021-07-01;101803
2021-06-30;"Žilinský kraj";1;0;0;0;NA;101868;1;2021-06-30;101802
2021-06-29;"Žilinský kraj";10;0;0;0;NA;101868;10;2021-06-29;101801
2021-06-28;"Žilinský kraj";4;0;0;0;NA;101868;4;2021-06-28;101791
2021-06-27;"Žilinský kraj";3;0;0;0;NA;101868;3;2021-06-27;101787
2021-06-26;"Žilinský kraj";4;0;0;0;NA;101868;4;2021-06-26;101784
2021-06-25;"Žilinský kraj";8;0;0;0;NA;101868;8;2021-06-25;101780
2021-06-24;"Žilinský kraj";6;0;0;0;NA;101868;6;2021-06-24;101772
2021-06-23;"Žilinský kraj";7;0;0;0;NA;101868;7;2021-06-23;101766
2021-06-22;"Žilinský kraj";6;0;0;0;NA;101868;6;2021-06-22;101759
2021-06-21;"Žilinský kraj";6;0;0;0;NA;101868;6;2021-06-21;101753
2021-06-20;"Žilinský kraj";1;0;0;0;NA;101868;1;2021-06-20;101747
2021-06-19;"Žilinský kraj";9;0;0;0;NA;101868;9;2021-06-19;101746
2021-06-18;"Žilinský kraj";11;0;0;0;NA;101868;11;2021-06-18;101737
2021-06-17;"Žilinský kraj";10;0;0;0;NA;101868;10;2021-06-17;101726
2021-06-16;"Žilinský kraj";17;0;0;0;NA;101868;17;2021-06-16;101716
2021-06-15;"Žilinský kraj";13;0;0;0;NA;101868;13;2021-06-15;101699
2021-06-14;"Žilinský kraj";10;0;0;0;NA;101868;10;2021-06-14;101686
2021-06-13;"Žilinský kraj";2;0;0;0;NA;101868;2;2021-06-13;101676
2021-06-12;"Žilinský kraj";9;0;0;0;NA;101868;9;2021-06-12;101674
2021-06-11;"Žilinský kraj";11;0;0;0;NA;101868;11;2021-06-11;101665
2021-06-10;"Žilinský kraj";14;0;0;0;NA;101868;14;2021-06-10;101654
2021-06-09;"Žilinský kraj";23;0;0;0;NA;101868;23;2021-06-09;101640
2021-06-08;"Žilinský kraj";18;0;0;0;NA;101868;18;2021-06-08;101617
2021-06-07;"Žilinský kraj";25;0;0;0;NA;101868;25;2021-06-07;101599
2021-06-06;"Žilinský kraj";10;0;0;0;NA;101868;10;2021-06-06;101574
2021-06-05;"Žilinský kraj";8;0;0;0;NA;101868;8;2021-06-05;101564
2021-06-04;"Žilinský kraj";19;0;0;0;NA;101868;19;2021-06-04;101556
2021-06-03;"Žilinský kraj";12;0;0;0;NA;101868;12;2021-06-03;101537
2021-06-02;"Žilinský kraj";17;0;0;0;NA;101868;17;2021-06-02;101525
2021-06-01;"Žilinský kraj";38;0;0;0;NA;101868;38;2021-06-01;101508
2021-05-31;"Žilinský kraj";31;0;0;0;NA;101868;31;2021-05-31;101470
2021-05-30;"Žilinský kraj";21;0;0;0;NA;101868;21;2021-05-30;101439
2021-05-29;"Žilinský kraj";13;0;0;0;NA;101868;13;2021-05-29;101418
2021-05-28;"Žilinský kraj";28;0;0;0;NA;101868;28;2021-05-28;101405
2021-05-27;"Žilinský kraj";17;0;0;0;NA;101868;17;2021-05-27;101377
2021-05-26;"Žilinský kraj";20;0;0;0;NA;101868;20;2021-05-26;101360
2021-05-25;"Žilinský kraj";21;0;0;0;NA;101868;21;2021-05-25;101340
2021-05-24;"Žilinský kraj";36;0;0;0;NA;101868;36;2021-05-24;101319
2021-05-23;"Žilinský kraj";4;0;0;0;NA;101868;4;2021-05-23;101283
2021-05-22;"Žilinský kraj";21;0;0;0;NA;101868;21;2021-05-22;101279
2021-05-21;"Žilinský kraj";28;0;0;0;NA;101868;28;2021-05-21;101258
2021-05-20;"Žilinský kraj";30;0;0;0;NA;101868;30;2021-05-20;101230
2021-05-19;"Žilinský kraj";46;0;0;0;NA;101868;46;2021-05-19;101200
2021-05-18;"Žilinský kraj";52;0;0;0;NA;101868;52;2021-05-18;101154
2021-05-17;"Žilinský kraj";51;0;0;0;NA;101868;51;2021-05-17;101102
2021-05-16;"Žilinský kraj";13;0;0;0;NA;101868;13;2021-05-16;101051
2021-05-15;"Žilinský kraj";30;0;0;0;NA;101868;30;2021-05-15;101038
2021-05-14;"Žilinský kraj";34;0;0;0;NA;101868;34;2021-05-14;101008
2021-05-13;"Žilinský kraj";64;0;0;0;NA;101868;64;2021-05-13;100974
2021-05-12;"Žilinský kraj";57;0;0;0;NA;101868;57;2021-05-12;100910
2021-05-11;"Žilinský kraj";70;0;0;0;NA;101868;70;2021-05-11;100853
2021-05-10;"Žilinský kraj";69;0;0;0;NA;101868;69;2021-05-10;100783
2021-05-09;"Žilinský kraj";58;0;0;0;NA;101868;58;2021-05-09;100714
2021-05-08;"Žilinský kraj";0;0;0;0;NA;101868;0;2021-05-08;100656
2021-05-07;"Žilinský kraj";65;0;0;0;NA;101868;65;2021-05-07;100656
2021-05-06;"Žilinský kraj";67;0;0;0;NA;101868;67;2021-05-06;100591
2021-05-05;"Žilinský kraj";71;0;0;0;NA;101868;71;2021-05-05;100524
2021-05-04;"Žilinský kraj";81;0;0;0;NA;101868;81;2021-05-04;100453
2021-05-03;"Žilinský kraj";97;0;0;0;NA;101868;97;2021-05-03;100372
2021-05-02;"Žilinský kraj";8;0;0;0;NA;101868;8;2021-05-02;100275
2021-05-01;"Žilinský kraj";65;0;0;0;NA;101868;65;2021-05-01;100267
2021-04-30;"Žilinský kraj";84;0;0;0;NA;101868;84;2021-04-30;100202
2021-04-29;"Žilinský kraj";77;0;0;0;NA;101868;77;2021-04-29;100118
2021-04-28;"Žilinský kraj";76;0;0;0;NA;101868;76;2021-04-28;100041
2021-04-27;"Žilinský kraj";97;0;0;0;NA;101868;97;2021-04-27;99965
2021-04-26;"Žilinský kraj";114;0;0;0;NA;101868;114;2021-04-26;99868
2021-04-25;"Žilinský kraj";38;0;0;0;NA;101868;38;2021-04-25;99754
2021-04-24;"Žilinský kraj";93;0;0;0;NA;101868;93;2021-04-24;99716
2021-04-23;"Žilinský kraj";144;0;0;0;NA;101868;144;2021-04-23;99623
2021-04-22;"Žilinský kraj";110;0;0;0;NA;101868;110;2021-04-22;99479
2021-04-21;"Žilinský kraj";118;0;0;0;NA;101868;118;2021-04-21;99369
2021-04-20;"Žilinský kraj";128;0;0;0;NA;101868;128;2021-04-20;99251
2021-04-19;"Žilinský kraj";164;0;0;0;NA;101868;164;2021-04-19;99123
2021-04-18;"Žilinský kraj";18;0;0;0;NA;101868;18;2021-04-18;98959
2021-04-17;"Žilinský kraj";108;0;0;0;NA;101868;108;2021-04-17;98941
2021-04-16;"Žilinský kraj";185;0;0;0;NA;101868;185;2021-04-16;98833
2021-04-15;"Žilinský kraj";108;0;0;0;NA;101868;108;2021-04-15;98648
2021-04-14;"Žilinský kraj";135;0;0;0;NA;101868;135;2021-04-14;98540
2021-04-13;"Žilinský kraj";171;0;0;0;NA;101868;171;2021-04-13;98405
2021-04-12;"Žilinský kraj";266;0;0;0;NA;101868;266;2021-04-12;98234
2021-04-11;"Žilinský kraj";19;0;0;0;NA;101868;19;2021-04-11;97968
2021-04-10;"Žilinský kraj";111;0;0;0;NA;101868;111;2021-04-10;97949
2021-04-09;"Žilinský kraj";195;0;0;0;NA;101868;195;2021-04-09;97838
2021-04-08;"Žilinský kraj";179;0;0;0;NA;101868;179;2021-04-08;97643
2021-04-07;"Žilinský kraj";309;0;0;0;NA;101868;309;2021-04-07;97464
2021-04-06;"Žilinský kraj";308;0;0;0;NA;101868;308;2021-04-06;97155
2021-04-05;"Žilinský kraj";17;0;0;0;NA;101868;17;2021-04-05;96847
2021-04-04;"Žilinský kraj";17;0;0;0;NA;101868;17;2021-04-04;96830
2021-04-03;"Žilinský kraj";180;0;0;0;NA;101868;180;2021-04-03;96813
2021-04-02;"Žilinský kraj";73;0;0;0;NA;101868;73;2021-04-02;96633
2021-04-01;"Žilinský kraj";334;0;0;0;NA;101868;334;2021-04-01;96560
2021-03-31;"Žilinský kraj";170;31632;247;31879;NA;101868;417;2021-03-31;96226
2021-03-30;"Žilinský kraj";406;26323;243;26566;NA;101868;649;2021-03-30;95809
2021-03-29;"Žilinský kraj";297;28022;268;28290;NA;101868;565;2021-03-29;95160
2021-03-28;"Žilinský kraj";21;36206;239;36445;NA;101868;260;2021-03-28;94595
2021-03-27;"Žilinský kraj";151;89107;353;89460;NA;101868;504;2021-03-27;94335
2021-03-26;"Žilinský kraj";312;51705;330;52035;NA;101868;642;2021-03-26;93831
2021-03-25;"Žilinský kraj";281;27620;214;27834;NA;101868;495;2021-03-25;93189
2021-03-24;"Žilinský kraj";280;21268;260;21528;NA;101868;540;2021-03-24;92694
2021-03-23;"Žilinský kraj";418;23187;278;23465;NA;101868;696;2021-03-23;92154
2021-03-22;"Žilinský kraj";293;29289;314;29603;NA;101868;607;2021-03-22;91458
2021-03-21;"Žilinský kraj";32;33705;227;33932;NA;101868;259;2021-03-21;90851
2021-03-20;"Žilinský kraj";165;93015;497;93512;NA;101868;662;2021-03-20;90592
2021-03-19;"Žilinský kraj";357;51982;413;52395;NA;101868;770;2021-03-19;89930
2021-03-18;"Žilinský kraj";329;28451;294;28745;NA;101868;623;2021-03-18;89160
2021-03-17;"Žilinský kraj";395;21916;269;22185;NA;101868;664;2021-03-17;88537
2021-03-16;"Žilinský kraj";514;24341;317;24658;NA;101868;831;2021-03-16;87873
2021-03-15;"Žilinský kraj";341;29607;419;30026;NA;101868;760;2021-03-15;87042
2021-03-14;"Žilinský kraj";87;34121;267;34388;NA;101868;354;2021-03-14;86282
2021-03-13;"Žilinský kraj";113;93386;581;93967;NA;101868;694;2021-03-13;85928
2021-03-12;"Žilinský kraj";520;52109;411;52520;NA;101868;931;2021-03-12;85234
2021-03-11;"Žilinský kraj";399;28189;302;28491;NA;101868;701;2021-03-11;84303
2021-03-10;"Žilinský kraj";368;22414;378;22792;NA;101868;746;2021-03-10;83602
2021-03-09;"Žilinský kraj";537;24857;316;25173;NA;101868;853;2021-03-09;82856
2021-03-08;"Žilinský kraj";387;30839;458;31297;NA;101868;845;2021-03-08;82003
2021-03-07;"Žilinský kraj";48;33469;290;33759;NA;101868;338;2021-03-07;81158
2021-03-06;"Žilinský kraj";173;92410;589;92999;NA;101868;762;2021-03-06;80820
2021-03-05;"Žilinský kraj";369;51751;483;52234;NA;101868;852;2021-03-05;80058
2021-03-04;"Žilinský kraj";467;30036;377;30413;NA;101868;844;2021-03-04;79206
2021-03-03;"Žilinský kraj";448;26261;394;26655;NA;101868;842;2021-03-03;78362
2021-03-02;"Žilinský kraj";551;25908;378;26286;NA;101868;929;2021-03-02;77520
2021-03-01;"Žilinský kraj";375;30498;441;30939;NA;101868;816;2021-03-01;76591
2021-02-28;"Žilinský kraj";61;34802;327;35129;NA;101868;388;2021-02-28;75775
2021-02-27;"Žilinský kraj";159;83781;639;84420;NA;101868;798;2021-02-27;75387
2021-02-26;"Žilinský kraj";459;47494;508;48002;NA;101868;967;2021-02-26;74589
2021-02-25;"Žilinský kraj";347;30879;393;31272;NA;101868;740;2021-02-25;73622
2021-02-24;"Žilinský kraj";339;18745;395;19140;NA;101868;734;2021-02-24;72882
2021-02-23;"Žilinský kraj";437;22172;418;22590;NA;101868;855;2021-02-23;72148
2021-02-22;"Žilinský kraj";345;29260;438;29698;NA;101868;783;2021-02-22;71293
2021-02-21;"Žilinský kraj";36;28686;322;29008;NA;101868;358;2021-02-21;70510
2021-02-20;"Žilinský kraj";152;89944;671;90615;NA;101868;823;2021-02-20;70152
2021-02-19;"Žilinský kraj";337;45541;418;45959;NA;101868;755;2021-02-19;69329
2021-02-18;"Žilinský kraj";263;24662;337;24999;NA;101868;600;2021-02-18;68574
2021-02-17;"Žilinský kraj";269;17932;355;18287;NA;101868;624;2021-02-17;67974
2021-02-16;"Žilinský kraj";321;24298;325;24623;NA;101868;646;2021-02-16;67350
2021-02-15;"Žilinský kraj";230;30420;311;30731;NA;101868;541;2021-02-15;66704
2021-02-14;"Žilinský kraj";30;28574;231;28805;NA;101868;261;2021-02-14;66163
2021-02-13;"Žilinský kraj";91;69638;453;70091;NA;101868;544;2021-02-13;65902
2021-02-12;"Žilinský kraj";242;43338;336;43674;NA;101868;578;2021-02-12;65358
2021-02-11;"Žilinský kraj";228;23521;300;23821;NA;101868;528;2021-02-11;64780
2021-02-10;"Žilinský kraj";259;17875;267;18142;NA;101868;526;2021-02-10;64252
2021-02-09;"Žilinský kraj";377;24784;274;25058;NA;101868;651;2021-02-09;63726
2021-02-08;"Žilinský kraj";160;41375;390;41765;NA;101868;550;2021-02-08;63075
2021-02-07;"Žilinský kraj";24;46446;252;46698;NA;101868;276;2021-02-07;62525
2021-02-06;"Žilinský kraj";71;72880;367;73247;NA;101868;438;2021-02-06;62249
2021-02-05;"Žilinský kraj";248;31868;323;32191;NA;101868;571;2021-02-05;61811
2021-02-04;"Žilinský kraj";238;13242;258;13500;NA;101868;496;2021-02-04;61240
2021-02-03;"Žilinský kraj";194;9186;255;9441;NA;101868;449;2021-02-03;60744
2021-02-02;"Žilinský kraj";216;9280;272;9552;NA;101868;488;2021-02-02;60295
2021-02-01;"Žilinský kraj";220;19690;370;20060;NA;101868;590;2021-02-01;59807
2021-01-31;"Žilinský kraj";11;2652;27;2679;NA;101868;38;2021-01-31;59217
2021-01-30;"Žilinský kraj";85;18447;187;18634;NA;101868;272;2021-01-30;59179
2021-01-29;"Žilinský kraj";209;22891;304;23195;NA;101868;513;2021-01-29;58907
2021-01-28;"Žilinský kraj";240;5533;172;5705;NA;101868;412;2021-01-28;58394
2021-01-27;"Žilinský kraj";256;6725;119;6844;NA;101868;375;2021-01-27;57982
2021-01-26;"Žilinský kraj";245;49781;348;50129;NA;101868;593;2021-01-26;57607
2021-01-25;"Žilinský kraj";159;21244;150;21394;NA;101868;309;2021-01-25;57014
2021-01-24;"Žilinský kraj";22;55835;268;56103;NA;101868;290;2021-01-24;56705
2021-01-23;"Žilinský kraj";91;101730;444;102174;NA;101868;535;2021-01-23;56415
2021-01-22;"Žilinský kraj";163;32160;237;32397;NA;101868;400;2021-01-22;55880
2021-01-21;"Žilinský kraj";116;19828;181;20009;NA;101868;297;2021-01-21;55480
2021-01-20;"Žilinský kraj";236;17126;159;17285;NA;101868;395;2021-01-20;55183
2021-01-19;"Žilinský kraj";245;15730;285;16015;NA;101868;530;2021-01-19;54788
2021-01-18;"Žilinský kraj";236;12685;326;13011;NA;101868;562;2021-01-18;54258
2021-01-17;"Žilinský kraj";95;147;8;155;NA;101868;103;2021-01-17;53696
2021-01-16;"Žilinský kraj";14;516;31;547;NA;101868;45;2021-01-16;53593
2021-01-15;"Žilinský kraj";248;7486;209;7695;NA;101868;457;2021-01-15;53548
2021-01-14;"Žilinský kraj";166;5319;239;5558;NA;101868;405;2021-01-14;53091
2021-01-13;"Žilinský kraj";247;11263;557;11820;NA;101868;804;2021-01-13;52686
2021-01-12;"Žilinský kraj";376;8770;413;9183;NA;101868;789;2021-01-12;51882
2021-01-11;"Žilinský kraj";351;10663;519;11182;NA;101868;870;2021-01-11;51093
2021-01-10;"Žilinský kraj";38;229;6;235;NA;101868;44;2021-01-10;50223
2021-01-09;"Žilinský kraj";192;1669;77;1746;NA;101868;269;2021-01-09;50179
2021-01-08;"Žilinský kraj";413;9208;484;9692;NA;101868;897;2021-01-08;49910
2021-01-07;"Žilinský kraj";438;23836;1902;25738;NA;101868;2340;2021-01-07;49013
2021-01-06;"Žilinský kraj";145;1076;67;1143;NA;101868;212;2021-01-06;46673
2021-01-05;"Žilinský kraj";717;10632;847;11479;NA;101868;1564;2021-01-05;46461
2021-01-04;"Žilinský kraj";479;10145;1039;11184;NA;101868;1518;2021-01-04;44897
2021-01-03;"Žilinský kraj";13;1006;107;1113;NA;101868;120;2021-01-03;43379
2021-01-02;"Žilinský kraj";98;789;91;880;NA;101868;189;2021-01-02;43259
2021-01-01;"Žilinský kraj";118;241;13;254;NA;101868;131;2021-01-01;43070
2020-12-31;"Žilinský kraj";395;10008;809;10817;NA;101868;1204;2020-12-31;42939
2020-12-30;"Žilinský kraj";1038;12030;849;12879;NA;101868;1887;2020-12-30;41735
2020-12-29;"Žilinský kraj";256;10584;1041;11625;NA;101868;1297;2020-12-29;39848
2020-12-28;"Žilinský kraj";406;11177;1048;12225;NA;101868;1454;2020-12-28;38551
