Dátum;Okres;Po?et pozitívnych prípadov za daný de?;Denna incidencia;
20.11.2020;Stropkov;9;43,8340152;
20.11.2020;Svidník;9;27,63788232;
20.11.2020;Ša?a;26;50,30473058;
20.11.2020;Topo??any;36;51,33214034;
20.11.2020;Trebišov;14;13,28865813;
20.11.2020;Tren?ín;67;58,50353204;
20.11.2020;Trnava;54;40,7687168;
20.11.2020;Tur?ianske Teplice;1;6,295643415;
20.11.2020;Tvrdošín;6;16,58374793;
20.11.2020;Ve?ký Krtíš;8;18,40222667;
20.11.2020;Vranov nad Top?ou;54;66,85940334;
20.11.2020;Zlaté Moravce;7;17,2530655;
20.11.2020;Zvolen;9;13,08929078;
20.11.2020;Žarnovica;7;26,76608355;
20.11.2020;Žiar nad Hronom;28;59,75054149;
20.11.2020;Žilina;81;51,25187449;
21.11.2020;Bánovce nad Bebravou;20;55,12451249;
21.11.2020;Banská Bystrica;18;16,24130977;
21.11.2020;Banská Štiavnica;1;6,216585851;
21.11.2020;Bardejov;15;19,28739504;
21.11.2020;Bratislava;73;10,81478277;
21.11.2020;Brezno;6;9,764115249;
21.11.2020;Byt?a;2;6,46893295;
21.11.2020;?adca;7;7,770870337;
21.11.2020;Detva;3;9,360082369;
21.11.2020;Dunajská Streda;75;61,29554259;
21.11.2020;Galanta;11;11,69267401;
21.11.2020;Gelnica;4;12,55177608;
21.11.2020;Hlohovec;8;17,77284088;
21.11.2020;Humenné;6;9,679683152;
21.11.2020;Ilava;33;55,75501584;
21.11.2020;Kežmarok;22;29,24170931;
21.11.2020;Komárno;17;16,7139409;
21.11.2020;Košice;36;15,08327223;
21.11.2020;Košice - okolie;12;9,263297657;
21.11.2020;Krupina;6;27,04895862;
21.11.2020;Kysucké Nové Mesto;8;24,30576654;
21.11.2020;Levice;10;9,023316249;
21.11.2020;Levo?a;13;38,57337843;
21.11.2020;Liptovský Mikuláš;1;1,383881927;
21.11.2020;Malacky;11;14,80026371;
21.11.2020;Martin;5;5,190059997;
21.11.2020;Medzilaborce;1;8,444876071;
21.11.2020;Michalovce;7;6,323110971;
21.11.2020;Námestovo;3;4,787475963;
21.11.2020;Nitra;46;28,47239416;
21.11.2020;Nové Mesto nad Váhom;25;39,96578928;
21.11.2020;Nové Zámky;2;1,438802341;
21.11.2020;Partizánske;16;35,09041264;
21.11.2020;Pezinok;7;10,74526057;
21.11.2020;Pieš?any;4;6,369173202;
21.11.2020;Poprad;49;46,70514281;
21.11.2020;Považská Bystrica;23;36,83624687;
21.11.2020;Prešov;17;9,680569673;
21.11.2020;Prievidza;7;5,224679895;
21.11.2020;Púchov;94;212,1441226;
21.11.2020;Revúca;2;5,0458542;
21.11.2020;Rimavská Sobota;1;1,188227046;
21.11.2020;Rož?ava;3;4,822492103;
21.11.2020;Ružomberok;5;8,81803111;
21.11.2020;Sabinov;8;13,21909829;
21.11.2020;Senec;18;20,03740315;
21.11.2020;Skalica;1;2,122939422;
21.11.2020;Snina;16;44,14950125;
21.11.2020;Sobrance;1;4,382312985;
21.11.2020;Spišská Nová Ves;16;16,03768857;
21.11.2020;Stará ?ubov?a;32;59,31033205;
21.11.2020;Stropkov;7;34,09312293;
21.11.2020;Svidník;5;15,35437907;
21.11.2020;Ša?a;4;7,73918932;
21.11.2020;Topo??any;4;5,703571148;
21.11.2020;Trebišov;8;7,593518932;
21.11.2020;Tren?ín;37;32,30792068;
21.11.2020;Trnava;30;22,64928711;
21.11.2020;Tur?ianske Teplice;1;6,295643415;
21.11.2020;Tvrdošín;1;2,763957988;
21.11.2020;Ve?ký Krtíš;1;2,300278334;
21.11.2020;Vranov nad Top?ou;14;17,33391938;
21.11.2020;Zlaté Moravce;3;7,394170929;
21.11.2020;Zvolen;9;13,08929078;
21.11.2020;Žiar nad Hronom;5;10,66973955;
21.11.2020;Žilina;28;17,71669735;
22.11.2020;Bánovce nad Bebravou;1;2,756225625;
22.11.2020;Banská Bystrica;19;17,14360476;
22.11.2020;Bardejov;1;1,285826336;
22.11.2020;Bratislava;23;3,407397311;
22.11.2020;Brezno;5;8,136762708;
22.11.2020;Detva;1;3,120027456;
22.11.2020;Dunajská Streda;4;3,269095605;
22.11.2020;Galanta;3;3,188911093;
22.11.2020;Gelnica;1;3,137944019;
22.11.2020;Humenné;1;1,613280525;
22.11.2020;Ilava;4;6,758183738;
22.11.2020;Košice;34;14,24531266;
22.11.2020;Košice - okolie;8;6,175531771;
22.11.2020;Lu?enec;2;2,722347753;
22.11.2020;Malacky;4;5,381914078;
22.11.2020;Martin;2;2,076023999;
22.11.2020;Michalovce;10;9,033015672;
22.11.2020;Nitra;1;0,61896509;
22.11.2020;Nové Mesto nad Váhom;5;7,993157857;
22.11.2020;Nové Zámky;6;4,316407023;
22.11.2020;Pezinok;2;3,070074449;
22.11.2020;Poltár;2;9,314889851;
22.11.2020;Poprad;6;5,718997079;
22.11.2020;Prešov;7;3,986116924;
22.11.2020;Prievidza;1;0,746382842;
22.11.2020;Púchov;1;2,256852368;
22.11.2020;Rož?ava;1;1,607497368;
22.11.2020;Ružomberok;7;12,34524355;
22.11.2020;Senec;7;7,792323448;
22.11.2020;Snina;1;2,759343828;
22.11.2020;Stará ?ubov?a;18;33,36206178;
22.11.2020;Stropkov;8;38,96356906;
22.11.2020;Trebišov;3;2,847569599;
22.11.2020;Tren?ín;14;12,22461864;
22.11.2020;Trnava;3;2,264928711;
22.11.2020;Tur?ianske Teplice;1;6,295643415;
22.11.2020;Tvrdošín;1;2,763957988;
22.11.2020;Ve?ký Krtíš;3;6,900835001;
22.11.2020;Vranov nad Top?ou;4;4,952548396;
22.11.2020;Zvolen;5;7,27182821;
22.11.2020;Žiar nad Hronom;1;2,13394791;
23.11.2020;Bánovce nad Bebravou;3;8,268676874;
23.11.2020;Banská Bystrica;4;3,609179949;
23.11.2020;Banská Štiavnica;3;18,64975755;
23.11.2020;Bardejov;2;2,571652673;
23.11.2020;Bratislava;44;6,518499204;
23.11.2020;Brezno;4;6,509410166;
23.11.2020;Byt?a;8;25,8757318;
23.11.2020;?adca;10;11,10124334;
23.11.2020;Detva;6;18,72016474;
23.11.2020;Dolný Kubín;5;12,67218329;
23.11.2020;Dunajská Streda;20;16,34547802;
23.11.2020;Galanta;11;11,69267401;
23.11.2020;Gelnica;2;6,275888038;
23.11.2020;Hlohovec;9;19,99444599;
23.11.2020;Humenné;4;6,453122101;
23.11.2020;Ilava;1;1,689545935;
23.11.2020;Kežmarok;2;2,65833721;
23.11.2020;Komárno;9;8,848556948;
23.11.2020;Košice;30;12,56939353;
23.11.2020;Košice - okolie;4;3,087765886;
23.11.2020;Krupina;2;9,016319538;
23.11.2020;Kysucké Nové Mesto;14;42,53509145;
23.11.2020;Levice;10;9,023316249;
23.11.2020;Levo?a;2;5,934365913;
23.11.2020;Liptovský Mikuláš;6;8,303291563;
23.11.2020;Lu?enec;1;1,361173876;
23.11.2020;Malacky;2;2,690957039;
23.11.2020;Martin;63;65,39475596;
23.11.2020;Michalovce;7;6,323110971;
23.11.2020;Myjava;6;22,76521475;
23.11.2020;Námestovo;3;4,787475963;
23.11.2020;Nitra;31;19,1879178;
23.11.2020;Nové Mesto nad Váhom;15;23,97947357;
23.11.2020;Nové Zámky;22;15,82682575;
23.11.2020;Partizánske;4;8,77260316;
23.11.2020;Pezinok;11;16,88540947;
23.11.2020;Pieš?any;26;41,39962581;
23.11.2020;Poltár;1;4,657444926;
23.11.2020;Poprad;13;12,39116034;
23.11.2020;Považská Bystrica;19;30,42994306;
23.11.2020;Prešov;78;44,41673144;
23.11.2020;Prievidza;65;48,51488474;
23.11.2020;Púchov;8;18,05481894;
23.11.2020;Revúca;1;2,5229271;
23.11.2020;Rimavská Sobota;10;11,88227046;
23.11.2020;Ružomberok;14;24,69048711;
23.11.2020;Sabinov;7;11,56671101;
23.11.2020;Senec;10;11,13189064;
23.11.2020;Senica;41;67,82913675;
23.11.2020;Skalica;66;140,1140018;
23.11.2020;Snina;1;2,759343828;
23.11.2020;Spišská Nová Ves;3;3,007066607;
23.11.2020;Stará ?ubov?a;15;27,80171815;
23.11.2020;Stropkov;23;112,0202611;
23.11.2020;Svidník;10;30,70875814;
23.11.2020;Ša?a;4;7,73918932;
23.11.2020;Topo??any;23;32,7955341;
23.11.2020;Trebišov;5;4,745949332;
23.11.2020;Tren?ín;38;33,18110773;
23.11.2020;Trnava;69;52,09336036;
23.11.2020;Tur?ianske Teplice;2;12,59128683;
23.11.2020;Tvrdošín;1;2,763957988;
23.11.2020;Ve?ký Krtíš;1;2,300278334;
23.11.2020;Vranov nad Top?ou;7;8,666959692;
23.11.2020;Zlaté Moravce;3;7,394170929;
23.11.2020;Zvolen;13;18,90675335;
23.11.2020;Žarnovica;8;30,58980977;
23.11.2020;Žiar nad Hronom;12;25,60737492;
23.11.2020;Žilina;44;27,84052441;
24.11.2020;Bánovce nad Bebravou;20;55,12451249;
24.11.2020;Banská Bystrica;48;43,31015939;
24.11.2020;Banská Štiavnica;4;24,8663434;
24.11.2020;Bardejov;14;18,00156871;
24.11.2020;Bratislava;55;8,148124006;
24.11.2020;Brezno;23;37,42910845;
24.11.2020;Byt?a;15;48,51699712;
24.11.2020;?adca;36;39,96447602;
24.11.2020;Detva;8;24,96021965;
24.11.2020;Dolný Kubín;3;7,603309974;
24.11.2020;Dunajská Streda;15;12,25910852;
24.11.2020;Galanta;17;18,07049619;
24.11.2020;Gelnica;8;25,10355215;
24.11.2020;Hlohovec;11;24,43765621;
24.11.2020;Humenné;25;40,33201313;
24.11.2020;Ilava;98;165,5755016;
24.11.2020;Kežmarok;32;42,53339536;
24.11.2020;Komárno;12;11,79807593;
24.11.2020;Košice;65;27,23368597;
24.11.2020;Košice - okolie;17;13,12300501;
24.11.2020;Krupina;1;4,508159769;
24.11.2020;Kysucké Nové Mesto;6;18,22932491;
24.11.2020;Levice;13;11,73031112;
24.11.2020;Levo?a;10;29,67182957;
24.11.2020;Liptovský Mikuláš;50;69,19409636;
24.11.2020;Lu?enec;15;20,41760815;
24.11.2020;Malacky;4;5,381914078;
24.11.2020;Martin;20;20,76023999;
24.11.2020;Medzilaborce;3;25,33462821;
24.11.2020;Michalovce;30;27,09904702;
24.11.2020;Myjava;9;34,14782213;
24.11.2020;Námestovo;8;12,76660257;
24.11.2020;Nitra;65;40,23273087;
24.11.2020;Nové Mesto nad Váhom;21;33,571263;
24.11.2020;Nové Zámky;33;23,74023863;
24.11.2020;Partizánske;5;10,96575395;
24.11.2020;Pezinok;10;15,35037225;
24.11.2020;Pieš?any;18;28,66127941;
24.11.2020;Poltár;4;18,6297797;
24.11.2020;Poprad;76;72,44062966;
24.11.2020;Považská Bystrica;69;110,5087406;
24.11.2020;Prešov;56;31,88893539;
24.11.2020;Prievidza;21;15,67403969;
24.11.2020;Púchov;47;106,0720613;
24.11.2020;Revúca;2;5,0458542;
24.11.2020;Rimavská Sobota;15;17,8234057;
24.11.2020;Rož?ava;6;9,644984206;
24.11.2020;Ružomberok;13;22,92688089;
24.11.2020;Sabinov;22;36,3525203;
24.11.2020;Senec;12;13,35826877;
24.11.2020;Senica;136;224,9942097;
24.11.2020;Skalica;26;55,19642497;
24.11.2020;Snina;26;71,74293953;
24.11.2020;Sobrance;3;13,14693895;
24.11.2020;Spišská Nová Ves;36;36,08479928;
24.11.2020;Stará ?ubov?a;17;31,5086139;
24.11.2020;Stropkov;19;92,53847652;
24.11.2020;Svidník;23;70,63014372;
24.11.2020;Ša?a;10;19,3479733;
24.11.2020;Topo??any;8;11,4071423;
24.11.2020;Trebišov;31;29,42488586;
24.11.2020;Tren?ín;58;50,64484863;
24.11.2020;Trnava;72;54,35828907;
24.11.2020;Tvrdošín;4;11,05583195;
24.11.2020;Ve?ký Krtíš;3;6,900835001;
24.11.2020;Vranov nad Top?ou;42;52,00175815;
24.11.2020;Zlaté Moravce;6;14,78834186;
24.11.2020;Zvolen;31;45,0853349;
24.11.2020;Žarnovica;2;7,647452442;
24.11.2020;Žiar nad Hronom;10;21,3394791;
24.11.2020;Žilina;58;36,69887309;
25.11.2020;Bánovce nad Bebravou;4;11,0249025;
25.11.2020;Banská Bystrica;29;26,16655463;
25.11.2020;Banská Štiavnica;1;6,216585851;
25.11.2020;Bardejov;21;27,00235306;
25.11.2020;Bratislava;93;13,77773695;
25.11.2020;Brezno;13;21,15558304;
25.11.2020;Byt?a;9;29,11019827;
25.11.2020;?adca;6;6,660746004;
25.11.2020;Detva;9;28,08024711;
25.11.2020;Dolný Kubín;3;7,603309974;
25.11.2020;Dunajská Streda;54;44,13279066;
25.11.2020;Galanta;39;41,45584421;
25.11.2020;Gelnica;8;25,10355215;
25.11.2020;Hlohovec;8;17,77284088;
25.11.2020;Humenné;4;6,453122101;
25.11.2020;Ilava;50;84,47729673;
25.11.2020;Kežmarok;16;21,26669768;
25.11.2020;Komárno;21;20,64663288;
25.11.2020;Košice;43;11,67784889;
25.11.2020;Košice - okolie;21;16,2107709;
25.11.2020;Krupina;4;18,03263908;
25.11.2020;Kysucké Nové Mesto;6;18,22932491;
25.11.2020;Levice;21;18,94896412;
25.11.2020;Levo?a;38;112,7529523;
25.11.2020;Liptovský Mikuláš;33;45,6681036;
25.11.2020;Lu?enec;23;31,30699916;
25.11.2020;Malacky;14;18,83669927;
25.11.2020;Martin;73;75,77487596;
25.11.2020;Michalovce;20;18,06603134;
25.11.2020;Myjava;22;83,47245409;
25.11.2020;Námestovo;4;6,383301284;
25.11.2020;Nitra;101;62,51547413;
25.11.2020;Nové Mesto nad Váhom;38;60,74799971;
25.11.2020;Nové Zámky;92;66,18490768;
25.11.2020;Partizánske;10;21,9315079;
25.11.2020;Pezinok;14;21,49052115;
25.11.2020;Pieš?any;13;20,69981291;
25.11.2020;Poltár;4;18,6297797;
25.11.2020;Poprad;57;54,33047225;
25.11.2020;Považská Bystrica;29;46,44570257;
25.11.2020;Prešov;43;24,48614682;
25.11.2020;Prievidza;72;53,73956463;
25.11.2020;Púchov;12;27,08222842;
25.11.2020;Revúca;2;5,0458542;
25.11.2020;Rimavská Sobota;6;7,129362279;
25.11.2020;Rož?ava;4;6,429989471;
25.11.2020;Ružomberok;12;21,16327466;
25.11.2020;Sabinov;9;14,87148558;
25.11.2020;Senec;19;21,15059222;
25.11.2020;Senica;72;119,1145816;
25.11.2020;Skalica;15;31,84409133;
25.11.2020;Snina;7;19,3154068;
25.11.2020;Sobrance;2;8,76462597;
25.11.2020;Spišská Nová Ves;119;119,2803087;
25.11.2020;Stará ?ubov?a;38;70,4310193;
25.11.2020;Stropkov;11;53,57490746;
25.11.2020;Svidník;10;30,70875814;
25.11.2020;Ša?a;14;27,08716262;
25.11.2020;Topo??any;61;86,97946001;
25.11.2020;Trebišov;20;18,98379733;
25.11.2020;Tren?ín;85;74,22089886;
25.11.2020;Trnava;31;23,40426335;
25.11.2020;Tur?ianske Teplice;4;25,18257366;
25.11.2020;Tvrdošín;6;16,58374793;
25.11.2020;Ve?ký Krtíš;46;105,8128033;
25.11.2020;Vranov nad Top?ou;48;59,43058075;
25.11.2020;Zlaté Moravce;15;36,97085464;
25.11.2020;Zvolen;18;26,17858156;
25.11.2020;Žarnovica;6;22,94235733;
25.11.2020;Žiar nad Hronom;9;19,20553119;
25.11.2020;Žilina;69;43,6590042;
26.11.2020;Bánovce nad Bebravou;11;30,31848187;
26.11.2020;Banská Bystrica;37;33,38491453;
26.11.2020;Banská Štiavnica;8;49,73268681;
26.11.2020;Bardejov;17;21,85904772;
26.11.2020;Bratislava;88;13,03699841;
26.11.2020;Brezno;19;30,91969829;
26.11.2020;Byt?a;11;35,57913122;
26.11.2020;?adca;36;39,96447602;
26.11.2020;Detva;9;28,08024711;
26.11.2020;Dolný Kubín;3;7,603309974;
26.11.2020;Dunajská Streda;44;35,96005165;
26.11.2020;Galanta;37;39,32990348;
26.11.2020;Gelnica;6;18,82766411;
26.11.2020;Hlohovec;17;37,76728686;
26.11.2020;Humenné;23;37,10545208;
26.11.2020;Ilava;27;45,61774023;
26.11.2020;Kežmarok;8;10,63334884;
26.11.2020;Komárno;10;9,831729942;
26.11.2020;Košice;55;14,93678346;
26.11.2020;Košice - okolie;20;15,43882943;
26.11.2020;Kysucké Nové Mesto;7;21,26754573;
26.11.2020;Levice;9;8,120984624;
26.11.2020;Levo?a;16;47,4749273;
26.11.2020;Liptovský Mikuláš;11;15,2227012;
26.11.2020;Lu?enec;19;25,86230365;
26.11.2020;Malacky;20;26,90957039;
26.11.2020;Martin;40;41,52047998;
26.11.2020;Michalovce;37;33,42215799;
26.11.2020;Myjava;12;45,5304295;
26.11.2020;Námestovo;7;11,17077725;
26.11.2020;Nitra;84;51,99306759;
26.11.2020;Nové Mesto nad Váhom;33;52,75484186;
26.11.2020;Nové Zámky;38;27,33724448;
26.11.2020;Partizánske;18;39,47671422;
26.11.2020;Pezinok;10;15,35037225;
26.11.2020;Pieš?any;10;15,922933;
26.11.2020;Poltár;5;23,28722463;
26.11.2020;Poprad;50;47,65830899;
26.11.2020;Považská Bystrica;82;131,329228;
26.11.2020;Prešov;44;25,05559209;
26.11.2020;Prievidza;65;48,51488474;
26.11.2020;Púchov;74;167,0070752;
26.11.2020;Revúca;2;5,0458542;
26.11.2020;Rimavská Sobota;33;39,21149253;
26.11.2020;Rož?ava;5;8,037486839;
26.11.2020;Ružomberok;9;15,872456;
26.11.2020;Sabinov;3;4,95716186;
26.11.2020;Senec;11;12,2450797;
26.11.2020;Senica;67;110,8427357;
26.11.2020;Skalica;9;19,1064548;
26.11.2020;Snina;8;22,07475062;
26.11.2020;Sobrance;4;17,52925194;
26.11.2020;Spišská Nová Ves;50;50,11777678;
26.11.2020;Stará ?ubov?a;28;51,89654054;
26.11.2020;Stropkov;2;9,740892266;
26.11.2020;Svidník;14;42,99226139;
26.11.2020;Ša?a;21;40,63074393;
26.11.2020;Topo??any;15;21,38839181;
26.11.2020;Trebišov;62;58,84977172;
26.11.2020;Tren?ín;73;63,74265431;
26.11.2020;Trnava;50;37,74881186;
26.11.2020;Tur?ianske Teplice;2;12,59128683;
26.11.2020;Tvrdošín;7;19,34770591;
26.11.2020;Ve?ký Krtíš;23;52,90640167;
26.11.2020;Vranov nad Top?ou;50;61,90685495;
26.11.2020;Zlaté Moravce;14;34,506131;
26.11.2020;Zvolen;25;36,35914105;
26.11.2020;Žarnovica;13;49,70844088;
26.11.2020;Žiar nad Hronom;16;34,14316657;
26.11.2020;Žilina;56;35,43339471;
27.11.2020;Bánovce nad Bebravou;8;22,049805;
27.11.2020;Banská Bystrica;65;58,64917417;
27.11.2020;Banská Štiavnica;5;31,08292926;
27.11.2020;Bardejov;11;14,1440897;
27.11.2020;Bratislava;44;6,518499204;
27.11.2020;Brezno;16;26,03764066;
27.11.2020;Byt?a;8;25,8757318;
27.11.2020;?adca;10;11,10124334;
27.11.2020;Detva;12;37,44032947;
27.11.2020;Dolný Kubín;3;7,603309974;
27.11.2020;Dunajská Streda;33;26,97003874;
27.11.2020;Galanta;10;10,62970364;
27.11.2020;Gelnica;11;34,51738421;
27.11.2020;Hlohovec;2;4,443210219;
27.11.2020;Humenné;17;27,42576893;
27.11.2020;Ilava;51;86,16684266;
27.11.2020;Kežmarok;40;53,1667442;
27.11.2020;Komárno;22;21,62980587;
27.11.2020;Košice;40;10,86311524;
27.11.2020;Košice - okolie;9;6,947473243;
27.11.2020;Krupina;1;4,508159769;
27.11.2020;Kysucké Nové Mesto;14;42,53509145;
27.11.2020;Levice;14;12,63264275;
27.11.2020;Levo?a;9;26,70464661;
27.11.2020;Liptovský Mikuláš;24;33,21316625;
27.11.2020;Lu?enec;7;9,528217134;
27.11.2020;Malacky;5;6,727392597;
27.11.2020;Martin;62;64,35674396;
27.11.2020;Medzilaborce;3;25,33462821;
27.11.2020;Michalovce;9;8,129714105;
27.11.2020;Myjava;5;18,97101229;
27.11.2020;Námestovo;3;4,787475963;
27.11.2020;Nitra;67;41,47066105;
27.11.2020;Nové Mesto nad Váhom;22;35,16989457;
27.11.2020;Nové Zámky;36;25,89844214;
27.11.2020;Partizánske;33;72,37397607;
27.11.2020;Pezinok;3;4,605111674;
27.11.2020;Pieš?any;16;25,47669281;
27.11.2020;Poltár;3;13,97233478;
27.11.2020;Poprad;42;40,03297955;
27.11.2020;Považská Bystrica;59;94,49298109;
27.11.2020;Prešov;39;22,20836572;
27.11.2020;Prievidza;29;21,64510242;
27.11.2020;Púchov;48;108,3289137;
27.11.2020;Revúca;5;12,6146355;
27.11.2020;Rimavská Sobota;28;33,2703573;
27.11.2020;Rož?ava;1;1,607497368;
27.11.2020;Ružomberok;28;49,38097422;
27.11.2020;Sabinov;18;29,74297116;
27.11.2020;Senec;2;2,226378128;
27.11.2020;Senica;31;51,28544486;
27.11.2020;Skalica;11;23,35233364;
27.11.2020;Snina;2;5,518687656;
27.11.2020;Sobrance;4;17,52925194;
27.11.2020;Spišská Nová Ves;57;57,13426552;
27.11.2020;Stará ?ubov?a;5;9,267239382;
27.11.2020;Stropkov;1;4,870446133;
27.11.2020;Svidník;7;21,4961307;
27.11.2020;Ša?a;9;17,41317597;
27.11.2020;Topo??any;21;29,94374853;
27.11.2020;Trebišov;18;17,0854176;
27.11.2020;Tren?ín;75;65,4890284;
27.11.2020;Trnava;45;33,97393067;
27.11.2020;Tur?ianske Teplice;3;18,88693024;
27.11.2020;Tvrdošín;1;2,763957988;
27.11.2020;Ve?ký Krtíš;22;50,60612334;
27.11.2020;Vranov nad Top?ou;38;47,04920976;
27.11.2020;Zlaté Moravce;8;19,71778914;
27.11.2020;Zvolen;23;33,45040977;
27.11.2020;Žarnovica;12;45,88471465;
27.11.2020;Žiar nad Hronom;20;42,67895821;
27.11.2020;Žilina;62;39,22982986;
28.11.2020;Bánovce nad Bebravou;5;13,78112812;
28.11.2020;Banská Bystrica;40;36,09179949;
28.11.2020;Banská Štiavnica;1;6,216585851;
28.11.2020;Bardejov;12;15,42991604;
28.11.2020;Bratislava;169;25,03696285;
28.11.2020;Brezno;8;13,01882033;
28.11.2020;Byt?a;1;3,234466475;
28.11.2020;?adca;52;57,72646536;
28.11.2020;Detva;8;24,96021965;
28.11.2020;Dunajská Streda;31;25,33549094;
28.11.2020;Galanta;10;10,62970364;
28.11.2020;Gelnica;6;18,82766411;
28.11.2020;Hlohovec;5;11,10802555;
28.11.2020;Humenné;5;8,066402626;
28.11.2020;Ilava;40;67,58183738;
28.11.2020;Kežmarok;26;34,55838373;
28.11.2020;Komárno;6;5,899037965;
28.11.2020;Košice;32;8,690492194;
28.11.2020;Košice - okolie;6;4,631648828;
28.11.2020;Krupina;1;4,508159769;
28.11.2020;Kysucké Nové Mesto;8;24,30576654;
28.11.2020;Levice;8;7,218652999;
28.11.2020;Levo?a;6;17,80309774;
28.11.2020;Liptovský Mikuláš;1;1,383881927;
28.11.2020;Lu?enec;2;2,722347753;
28.11.2020;Malacky;20;26,90957039;
28.11.2020;Martin;4;4,152047998;
28.11.2020;Medzilaborce;1;8,444876071;
28.11.2020;Michalovce;6;5,419809403;
28.11.2020;Myjava;1;3,794202459;
28.11.2020;Námestovo;2;3,191650642;
28.11.2020;Nitra;70;43,32755633;
28.11.2020;Nové Mesto nad Váhom;32;51,15621028;
28.11.2020;Nové Zámky;31;22,30143628;
28.11.2020;Partizánske;1;2,19315079;
28.11.2020;Pezinok;16;24,56059559;
28.11.2020;Pieš?any;6;9,553759803;
28.11.2020;Poprad;37;35,26714865;
28.11.2020;Považská Bystrica;22;35,23467092;
28.11.2020;Prešov;30;17,08335825;
28.11.2020;Prievidza;10;7,463828422;
28.11.2020;Púchov;30;67,70557104;
28.11.2020;Revúca;1;2,5229271;
28.11.2020;Rimavská Sobota;1;1,188227046;
28.11.2020;Rož?ava;4;6,429989471;
28.11.2020;Ružomberok;13;22,92688089;
28.11.2020;Sabinov;8;13,21909829;
28.11.2020;Senec;27;30,05610473;
28.11.2020;Senica;4;6,617476756;
28.11.2020;Skalica;2;4,245878844;
28.11.2020;Snina;8;22,07475062;
28.11.2020;Spišská Nová Ves;11;11,02591089;
28.11.2020;Stará ?ubov?a;39;72,28446718;
28.11.2020;Stropkov;8;38,96356906;
28.11.2020;Svidník;12;36,85050977;
28.11.2020;Ša?a;5;9,67398665;
28.11.2020;Topo??any;3;4,277678361;
28.11.2020;Trebišov;4;3,796759466;
28.11.2020;Tren?ín;61;53,26440977;
28.11.2020;Trnava;25;18,87440593;
28.11.2020;Tvrdošín;2;5,527915976;
28.11.2020;Ve?ký Krtíš;5;11,50139167;
28.11.2020;Vranov nad Top?ou;7;8,666959692;
28.11.2020;Zlaté Moravce;12;29,57668371;
28.11.2020;Zvolen;10;14,54365642;
28.11.2020;Žarnovica;2;7,647452442;
28.11.2020;Žiar nad Hronom;2;4,267895821;
28.11.2020;Žilina;16;10,12382706;
29.11.2020;Bánovce nad Bebravou;1;2,756225625;
29.11.2020;Banská Bystrica;7;6,316064911;
29.11.2020;Bratislava;43;6,370351495;
29.11.2020;Brezno;3;4,882057625;
29.11.2020;?adca;1;1,110124334;
29.11.2020;Detva;2;6,240054912;
29.11.2020;Dolný Kubín;1;2,534436658;
29.11.2020;Dunajská Streda;4;3,269095605;
29.11.2020;Galanta;4;4,251881458;
29.11.2020;Hlohovec;3;6,664815329;
29.11.2020;Humenné;2;3,226561051;
29.11.2020;Ilava;3;5,068637804;
29.11.2020;Kežmarok;1;1,329168605;
29.11.2020;Komárno;1;0,983172994;
29.11.2020;Košice;5;1,357889405;
29.11.2020;Košice - okolie;3;2,315824414;
29.11.2020;Liptovský Mikuláš;4;5,535527709;
29.11.2020;Lu?enec;1;1,361173876;
29.11.2020;Malacky;2;2,690957039;
